serial,year,intyear,intmon,monthid,quarter,gor,ladsupgp,wtm2insr,c11indivwgt,victim,victype,agegrp,sexage,nsethgrp,onsdisab,genheal2,tenure1,tothhin4,stranger,acquain,seracq,othacq,hhldacq,persacq,domestic,dom_acq,violence,robbery,theftper
"605123","24","24","2","2402","241","8","5",".989063773144922","932.239525059342","0","0","3","3","1","2","1","4","2","0","0","0","0","0","0","0","0","0","0","0"
"605125","24","24","2","2402","241","8","5","1.66734766620023","1957.29602528555","1","3","3","3","1","2","1","1","6","0","0","0","5","0","5","0","0","0","0","0"
"605126","24","24","2","2402","241","8","5","1.68858873167795","2002.33822936069","1","1","3","6","1","2","1","5","6","0","0","0","0","1","0","0","0","0","0","0"
"605204","24","24","3","2403","241","6","5","1.32169267580693","1490.71310177941","0","0","3","6","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"605209","24","24","2","2402","241","6","5","1.42506027525966","1336.26981935456","0","0","3","3","1","2","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"605210","24","24","2","2402","241","6","5","1.14032108342548","1069.27171756122","0","0","3","3","1","1","3","1","5","0","0","0","0","0","0","0","0","0","0","0"
"605212","24","24","2","2402","241","6","5",".572203409308415","613.516017170172","0","0","3","3","1","1","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"605213","24","24","2","2402","241","6","5","1.91751746074265","2162.73302708186","0","0","3","6","1","1","3","4","3","0","0","0","0","0","0","0","0","0","0","0"
"605216","24","24","2","2402","241","6","5","1.32169267580693","1287.22016885425","0","0","3","3","1","2","2","1","4","0","0","0","0","0","0","0","0","0","0","0"
"605217","24","24","2","2402","241","6","5",".67240182099725","857.030839057769","0","0","3","6","1","1","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"605222","24","24","2","2402","241","6","5","1.35384022069487","1526.97173227022","0","0","3","6","1","2","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"605224","24","24","2","2402","241","6","5","2.71085526034124","4548.85625766541","0","0","2","2","1","2","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"605225","24","24","2","2402","241","6","5","1.37018058852072","1816.01025862144","0","2","2","5","1","2","2","4","3","0","0","0","0","0","0","0","0","0","0","0"
"605227","24","24","2","2402","241","6","5",".623176457186002","772.164442564679","0","0","2","2","1","2","2","1","5","0","0","0","0","0","0","0","0","0","0","0"
"605230","24","24","3","2403","241","6","5","1.14359676176026","1603.68582293679","0","0","2","2","5","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"605233","24","24","2","2402","241","6","5","1.71198589014871","2172.16058245722","0","2","2","5","1","2","1","1","4","0","0","0","0","0","0","0","0","0","0","0"
"605303","24","24","3","2403","241","6","5",".656166764493101","836.337938379324","0","0","3","6","1","2","1","1","2","0","0","0","0","0","0","0","0","0","0","0"
"605321","24","24","3","2403","241","6","5","2.6246670579724","3715.17112479484","0","0","2","2","1","2","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"605322","24","24","3","2403","241","6","5",".540745394793949","579.786760302717","0","0","3","3","1","1","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"605401","24","24","2","2402","241","2","5","2.41413722251305","3027.59122015004","1","1","3","6","1","1","3","1","3","0","0","0","0","0","0","0","0","0","0","0"
"605403","24","24","2","2402","241","2","5",".798351450575949","1111.55216586799","1","1","2","5","1","2","2","2","4","0","0","1","0","1","0","0","0","0","0","0"
"605404","24","24","3","2403","241","2","5",".861490031286747","1117.02943037912","0","0","2","5","1","2","2","2","3","0","0","0","0","0","0","0","0","0","0","0"
"605407","24","24","2","2402","241","2","5",".81241954589803","1029.26032595226","1","1","2","2","1","1","3","4","1","1","0","0","1","0","1","0","0","0","0","1"
"605408","24","24","3","2403","241","2","5",".246049324278482","308.572672241855","0","0","3","6","1","1","1","4","4","0","0","0","0","0","0","0","0","0","0","0"
"605410","24","24","2","2402","241","2","5",".963112774683543","964.795305463323","0","2","3","3","1","1","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"605412","24","24","3","2403","241","2","5","2.44389187228176","3495.12370935254","0","0","2","2","4","2","1","4","6","0","0","0","0","0","0","0","0","0","0","0"
"605413","24","24","2","2402","241","2","5",".492098648556963","1002.10676625055","1","1","1","1","1","2","2","4","2","0","0","0","0","0","0","0","0","0","0","0"
"605414","24","24","3","2403","241","2","5",".762158254791675","1552.05454499849","0","0","1","1","1","2","3","4","6","0","0","0","0","0","0","0","0","0","0","0"
"605417","24","24","3","2403","241","2","5",".629512260163239","876.475787349166","1","1","2","5","5","2","2","4"," ","0","0","0","1","1","0","0","0","0","0","0"
"605421","24","24","3","2403","241","2","5","1.62507819603421","2107.11686231157","0","2","2","5","1","1","2","4","5","0","0","0","0","0","0","0","0","0","0","0"
"605428","24","24","2","2402","241","2","5","1.20706861125652","1949.62933164311","0","0","2","2","3","2","1","4","5","0","0","0","0","0","0","0","0","0","0","0"
"605433","24","24","3","2403","241","2","5",".314756130081619","398.766867044263","0","0","2","2","1","2","2","2","4","0","0","0","0","0","0","0","0","0","0","0"
"605505","24","24","2","2402","241","2","5","2.11447574236544","3051.84795876066","0","0","2","2","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"605508","24","24","2","2402","241","2","5","2.37310949870082","2291.29086523351","0","0","3","3","1","1","3","1","6","0","0","0","0","0","0","0","0","0","0","0"
"605511","24","24","2","2402","241","2","5","1.58098308859862","1739.12602159878","0","0","3","3","1","2","3","1","5","0","0","0","0","0","0","0","0","0","0","0"
"605515","24","24","2","2402","241","2","5","2.11447574236544","2118.16967168831","0","0","3","3","1","2","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"605517","24","24","2","2402","241","2","5","1.40362094699489","1406.07303309378","0","0","3","3","1","1","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"605521","24","24","2","2402","241","2","5",".732018371833017","908.002233254485","0","0","2","5","1","2","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"605523","24","24","2","2402","241","2","5","1.75410634965733","2195.93178041148","0","0","3","6","1","1","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"605524","24","24","2","2402","241","2","5",".790491544299311","869.563010799389","0","0","3","3","1","2","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"605526","24","24","2","2402","241","2","5",".790491544299311","762.812895441248","0","0","3","3","1","1","3","4","5","0","0","0","0","0","0","0","0","0","0","0"
"605527","24","24","2","2402","241","2","5","1.46302814983263","1750.2733105588","0","0","3","3","1","1","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"605530","24","24","2","2402","241","2","5","1.62327599637375","1785.64941389262","1","3","3","3","1","2","2","4","6","0","0","0","0","0","0","0","0","0","0","0"
"605602","24","24","3","2403","241","2","5","1.6525571872746","3952.47921959227","0","2","1","4","1","2","1","5","6","0","0","0","0","0","0","0","0","0","0","0"
"605604","24","24","2","2402","241","2","5","1.46316850903809","1957.90745871049","0","2","2","2","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"605605","24","24","2","2402","241","2","5","1.57750086240555","1974.84278992524","0","0","3","6","1","1","2","1","4","0","0","0","0","0","0","0","0","0","0","0"
"605607","24","24","2","2402","241","2","5","1.719383621101","2178.29981470377","0","2","2","2","1","1","4","4","2","0","0","0","0","0","0","0","0","0","0","0"
"605609","24","24","2","2402","241","2","5",".828753005860757","1039.34660416903","0","0","3","6","1","2","1","1","4","0","0","0","0","0","0","0","0","0","0","0"
"605612","24","24","2","2402","241","2","5","1.84322997475505","2494.2759214608","0","2","2","5","1","2","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"605618","24","24","3","2403","241","2","5","1.45794444148891","1950.91698512104","0","2","2","2","1","1","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"605619","24","24","2","2402","241","2","5","1.6525571872746","2363.39908152799","0","2","2","2","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"605620","24","24","3","2403","241","2","5","1.44262635701366","1805.99600773601","0","0","3","6","1","1","4","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"605622","24","24","2","2402","241","2","5","1.46564372964992","1856.83487125101","0","0","2","2","1","2","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"605623","24","24","2","2402","241","2","5","3.41139105048507","6787.49133725144","0","0","1","1","1","2","2","5","6","0","0","0","0","0","0","0","0","0","0","0"
"605627","24","24","2","2402","241","2","5",".794472580398879","1075.08767472876","0","0","2","5","1","1","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"605628","24","24","3","2403","241","2","5",".791904773244528","1031.38504310464","0","0","3","6","1","1","4","1","3","0","0","0","0","0","0","0","0","0","0","0"
"605629","24","24","3","2403","241","2","5","1.64243159022701","3928.26147256072","0","0","1","4","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"605631","24","24","2","2402","241","2","5",".818594949651177","1049.47933149689","0","0","2","5","1","1","3","4","3","0","0","0","0","0","0","0","0","0","0","0"
"605632","24","24","2","2402","241","2","5","1.6525571872746","2236.25573450421","0","0","2","5","1","1","3","2","5","0","0","0","0","0","0","0","0","0","0","0"
"605903","24","24","2","2402","241","2","7",".309201509600714","391.729677311958","0","0","2","2","1","2","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"605904","24","24","2","2402","241","2","7",".412268679467619","1244.81799172581","0","0","1","4","1","2","2","1","5","0","0","0","0","0","0","0","0","0","0","0"
"605905","24","24","2","2402","241","2","7",".206134339733809","268.471515837236","0","0","3","6","1","1","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"605907","24","24","2","2402","241","2","7",".224158000653547","287.381676097328","0","0","2","5","1","1","3","1","6","0","0","0","0","0","0","0","0","0","0","0"
"605914","24","24","3","2403","241","2","7",".264600686142533","335.224564501601","0","0","2","2","1","1","3","2","6","0","0","0","0","0","0","0","0","0","0","0"
"605915","24","24","3","2403","241","2","7","1.20523613708036","2398.00413342004","0","0","1","1","1","2","1","4","5","0","0","0","0","0","0","0","0","0","0","0"
"605916","24","24","3","2403","241","2","7",".264600686142533","333.54607292464","0","0","2","5","1","1","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"605918","24","24","3","2403","241","2","7","1.18523872471543","1501.58769848819","0","0","2","2","1","2","1","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"605919","24","24","2","2402","241","2","7",".904320228813457","872.65592797548","0","0","3","3","1","1","3","1","3","0","0","0","0","0","0","0","0","0","0","0"
"605921","24","24","2","2402","241","2","7",".904320228813457","994.777776643837","0","0","3","3","1","1","4","1","3","0","0","0","0","0","0","0","0","0","0","0"
"605922","24","24","3","2403","241","2","7",".401675234982409","817.969063706052","0","2","1","1","1","1","3","4","4","0","0","0","0","0","0","0","0","0","0","0"
"605923","24","24","3","2403","241","2","7",".74888021441108","1071.00851004893","0","2","2","2","1","2","1","1","3","0","0","0","0","0","0","0","0","0","0","0"
"605926","24","24","2","2402","241","2","7",".112079000326773","145.972859981057","0","2","3","6","1","1","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"605927","24","24","2","2402","241","2","7",".452239074562517","560.961453248031","0","0","2","5","1","2","2","1","4","0","0","0","0","0","0","0","0","0","0","0"
"605928","24","24","2","2402","241","2","7",".730749076356242","1017.42875013734","0","0","2","5","1","2","1","2"," ","0","0","0","0","0","0","0","0","0","0","0"
"605931","24","24","3","2403","241","2","7",".372589435354301","430.605653784937","0","0","3","6","1","2","2","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"605933","24","24","3","2403","241","2","7",".745178870708602","966.217482789569","0","0","2","5","1","2","2","1","4","0","0","0","0","0","0","0","0","0","0","0"
"606003","24","24","2","2402","241","2","7",".256228019022249","342.866010630642","0","0","2","2","3","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"606004","24","24","2","2402","241","2","7",".384342028533374","444.188253261303","0","0","3","6","1","2","1","1","4","0","0","0","0","0","0","0","0","0","0","0"
"606005","24","24","2","2402","241","2","7",".79409785417914","795.485120672675","0","0","3","3","1","1","3","1","3","0","0","0","0","0","0","0","0","0","0","0"
"606006","24","24","3","2403","241","2","7",".785431658764387","2371.55890998931","0","0","1","4","1","1","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"606008","24","24","2","2402","241","2","7",".903699610908516","1541.57077060188","0","0","2","2","1","2","1","2","4","0","0","0","0","0","0","0","0","0","0","0"
"606012","24","24","2","2402","241","2","7",".342973702684709","414.395861975434","0","0","3","6","1","1","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"606013","24","24","2","2402","241","2","7",".228649135123139","286.750938404859","0","0","3","6","1","2","3","1","2","0","0","0","0","0","0","0","0","0","0","0"
"606016","24","24","3","2403","241","2","7",".820819787329983","1325.76915549625","0","0","2","2","1","2","1","2","2","0","0","0","0","0","0","0","0","0","0","0"
"606020","24","24","2","2402","241","2","7",".454432406858532","543.65386836096","0","0","3","3","1","2","4","1","2","0","0","0","0","0","0","0","0","0","0","0"
"606024","24","24","3","2403","241","2","7",".126413660624906","215.642014084997","0","2","2","2","1","2","3","4","1","0","0","0","0","0","0","0","0","0","0","0"
"606030","24","24","2","2402","241","2","7",".262247074513243","253.205478548446","1","1","3","3","1","2","1","1","2","0","0","0","0","0","0","0","0","0","0","0"
"606032","24","24","2","2402","241","2","7",".79409785417914","1617.09615556045","0","0","1","1","1","1","3","2","4","0","0","0","0","0","0","0","0","0","0","0"
"606101","24","24","3","2403","241","2","6",".473244720645301","613.620891170119","0","0","2","5","1","2","2","1","5","0","0","0","0","0","0","0","0","0","0","0"
"606103","24","24","3","2403","241","2","6","1.01074684131577","1221.22864017665","0","0","3","6","1","2","1","1","4","0","0","0","0","0","0","0","0","0","0","0"
"606104","24","24","3","2403","241","2","6",".634705783337086","759.32140660404","0","0","3","3","1","1","1","1","3","0","0","0","0","0","0","0","0","0","0","0"
"606108","24","24","3","2403","241","2","6",".472120382833989","570.436542129052","0","0","3","6","1","2","2","1","2","0","0","0","0","0","0","0","0","0","0","0"
"606113","24","24","3","2403","241","2","6",".468423021276268","541.361569022423","0","0","3","6","1","1","2","1","5","0","0","0","0","0","0","0","0","0","0","0"
"606114","24","24","3","2403","241","2","6","1.00661652025182","1248.61626919387","0","0","2","5","1","2","2","1","4","0","0","0","0","0","0","0","0","0","0","0"
"606118","24","24","3","2403","241","2","6","1.13992167743173","1542.55260130902","1","1","2","5","1","2","2","1","3","0","0","0","0","0","0","0","0","0","0","0"
"606119","24","24","3","2403","241","2","6","1.23079050603691","1188.35605564867","0","0","3","3","1","1","3","4","6","0","0","0","0","0","0","0","0","0","0","0"
"606120","24","24","3","2403","241","2","6",".569960838715865","920.587577777883","0","0","2","2","1","2","2","1","5","0","0","0","0","0","0","0","0","0","0","0"
"606124","24","24","3","2403","241","2","6",".936846042552536","1120.78268936242","0","0","3","3","1","1","1","4","3","0","0","0","0","0","0","0","0","0","0","0"
"606127","24","24","3","2403","241","2","6",".466464308705626","558.04806623107","0","0","3","3","1","1","2","1","3","0","0","0","0","0","0","0","0","0","0","0"
"606131","24","24","3","2403","241","2","6","1.26941156667417","1518.64281320808","0","0","3","3","1","1","2","1","4","0","0","0","0","0","0","0","0","0","0","0"
"606203","24","24","3","2403","241","4","5","1.64278583543581","2261.64340229955","0","0","2","5","1","2","1","1","6","0","0","0","0","0","0","0","0","0","0","0"
"606205","24","24","2","2402","241","4","5","1.53254935957058","2046.0633311205","0","0","2","5","1","2","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"606206","24","24","2","2402","241","4","5","1.78243200162225","1888.75082404505","0","0","3","3","1","2","2","1","4","0","0","0","0","0","0","0","0","0","0","0"
"606207","24","24","2","2402","241","4","5",".763124965596607","836.697559979851","0","0","3","3","1","1","4","4","2","0","0","0","0","0","0","0","0","0","0","0"
"606209","24","24","2","2402","241","4","5",".608233493984756","726.651009561612","0","0","3","3","1","1","3","1","5","0","0","0","0","0","0","0","0","0","0","0"
"606213","24","24","3","2403","241","4","5","1.51090514409641","1805.06459964372","0","0","3","3","1","1","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"606214","24","24","2","2402","241","4","5",".68279800030796","920.93859068946","0","2","3","6","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"606218","24","24","3","2403","241","4","5",".763124965596607","1029.28132481276","0","0","3","6","1","1","2","1","3","0","0","0","0","0","0","0","0","0","0","0"
"606220","24","24","3","2403","241","4","5","1.35460967397652","2083.35518565872","0","0","2","2","1","1","2","2","5","0","0","0","0","0","0","0","0","0","0","0"
"606221","24","24","2","2402","241","4","5","1.51689824768344","1608.19316578011","0","0","3","3","1","2","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"606222","24","24","2","2402","241","4","5",".679991410704638","925.855936399397","0","0","2","2","1","1","3","1","4","0","0","0","0","0","0","0","0","0","0","0"
"606224","24","24","2","2402","241","4","5","1.36966164736279","1828.59655071491","0","0","2","5","1","2","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"606228","24","24","2","2402","241","4","5","1.36966164736279","1784.54105236134","0","0","3","6","1","2","1","2","2","0","0","0","0","0","0","0","0","0","0","0"
"606230","24","24","2","2402","241","4","5","1.52315907801781","2096.95177858517","0","0","2","5","1","2","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"606232","24","24","3","2403","241","4","5","1.52624993119321","2186.79737980234","0","0","2","2","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"606301","24","24","2","2402","241","4","7",".588149037154181","1225.88943614472","1","1","1","1","1","2","4","4","2","0","1","0","1","1","0","0","1","0","0","0"
"606302","24","24","2","2402","241","4","7",".498253856317563","851.934150352603","0","0","2","2","1","2","2","2","4","0","0","0","0","0","0","0","0","0","0","0"
"606303","24","24","2","2402","241","4","7",".249126928158782","448.55475083101","1","3","2","2","1","2","2","4","4","1","0","0","0","0","0","0","0","1","0","0"
"606307","24","24","2","2402","241","4","7",".491277196336694","520.844842993821","1","1","3","3","1","1","3","1","3","0","0","0","0","0","0","0","0","0","0","0"
"606308","24","24","2","2402","241","4","7",".575338022912447","609.964892420606","1","1","3","3","1","1","3","1","3","0","0","0","0","0","0","0","0","0","0","0"
"606310","24","24","2","2402","241","4","7",".85495172840526","1194.43005760748","0","0","3","6","1","1","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"606311","24","24","2","2402","241","4","7",".29407451857709","410.843597942208","0","0","3","6","1","1","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"606312","24","24","2","2402","241","4","7",".29407451857709","400.403055806624","0","0","2","2","1","2","2","1","3","0","0","0","0","0","0","0","0","0","0","0"
"606313","24","24","2","2402","241","4","7","1.52585945922582","3793.893711945","0","0","1","4","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"606314","24","24","3","2403","241","4","7",".491277196336694","655.890298451365","0","0","2","5","1","2","2","2","4","0","0","0","0","0","0","0","0","0","0","0"
"606317","24","24","2","2402","241","4","7",".491277196336694","730.515424119052","0","0","2","5","1","2","1","2","3","0","0","0","0","0","0","0","0","0","0","0"
"606319","24","24","2","2402","241","4","7",".245638598168347","330.763007886888","0","0","3","6","1","1","4","4","3","0","0","0","0","0","0","0","0","0","0","0"
"606320","24","24","2","2402","241","4","7",".491277196336694","661.526015773777","0","0","3","6","1","1","4","1","2","0","0","0","0","0","0","0","0","0","0","0"
"606321","24","24","3","2403","241","4","7",".74369487809881","1105.85344351539","1","3","2","5","1","1","3","4","2","0","0","0","1","1","0","0","0","0","0","0"
"606322","24","24","2","2402","241","4","7","1.5290958105261","3187.12143106968","1","1","1","1","1","2","2","4","2","0","0","0","0","0","0","0","0","0","0","0"
"606325","24","24","2","2402","241","4","7","1.46317166984714","2501.78879213079","1","1","2","2","1","2","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"606326","24","24","2","2402","241","4","7",".498253856317563","670.920390507567","0","0","3","6","1","1","3","1","3","0","0","0","0","0","0","0","0","0","0","0"
"606329","24","24","2","2402","241","4","7","1.48738975619762","2153.54989861711","1","3","2","5","1","2","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"606330","24","24","2","2402","241","4","7","1.42326369499399","1508.15878210597","0","0","3","3","1","1","4","4","2","0","0","0","0","0","0","0","0","0","0","0"
"606332","24","24","2","2402","241","4","7",".251856725268945","374.503892810416","0","0","2","5","1","1","4","4","2","0","0","0","0","0","0","0","0","0","0","0"
"606333","24","24","3","2403","241","4","7",".491277196336694","655.890298451365","0","2","2","5","1","2","2","4","2","0","0","0","0","0","0","0","0","0","0","0"
"606403","24","24","3","2403","241","4","7","1.3792007674362","1512.16900096308","0","0","3","3","1","1","3","1","4","0","0","0","0","0","0","0","0","0","0","0"
"606404","24","24","2","2402","241","4","7",".731225849693495","944.011622648076","0","0","3","3","1","2","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"606406","24","24","3","2403","241","4","7",".758113571775193","1022.52209886131","0","0","3","6","1","2","2","1","2","0","0","0","0","0","0","0","0","0","0","0"
"606408","24","24","2","2402","241","4","7","1.31563723545143","1571.77980958344","0","0","3","3","1","2","3","1","2","0","0","0","0","0","0","0","0","0","0","0"
"606409","24","24","2","2402","241","4","7","1.39025240939515","1942.28423695946","0","0","3","6","1","1","4","1","3","0","0","0","0","0","0","0","0","0","0","0"
"606410","24","24","2","2402","241","4","7","1.39025240939515","1473.92511456391","0","0","3","3","1","1","4","4","2","0","0","0","0","0","0","0","0","0","0","0"
"606412","24","24","3","2403","241","4","7","1.21747937995945","1586.26178817547","1","1","3","6","1","1","2","4","2","0","0","0","0","1","0","0","0","0","0","0"
"606414","24","24","2","2402","241","4","7","1.50840495732586","2034.49385464241","0","0","3","6","1","2","2","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"606424","24","24","3","2403","241","4","7","1.21706900798775","1571.23450926522","0","2","3","3","1","1","5","1","4","0","0","0","0","0","0","0","0","0","0","0"
"606428","24","24","3","2403","241","4","7","1.21747937995945","1334.85611460957","1","1","3","3","1","2","3","2","3","0","0","1","0","1","0","0","0","0","0","0"
"606430","24","24","3","2403","241","4","7","1.21511839726816","1672.86839642447","1","1","2","5","1","2","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"606503","24","24","2","2402","241","9","6","6.07408849317846","15482.7015769269","1","1","1","1","5","2","1","4","3","0","0","0","0","0","0","2","2","0","0","0"
"606507","24","24","3","2403","241","9","6","2.25430253550602","2746.89888983494","0","0","3","3","1","1","3","1","3","0","0","0","0","0","0","0","0","0","0","0"
"606508","24","24","3","2403","241","9","6","2.42963539727139","3365.99993585696","0","0","2","2","1","1","3","1","4","0","0","0","0","0","0","0","0","0","0","0"
"606509","24","24","3","2403","241","9","6","1.12715126775301","1547.12178616786","0","0","3","6","1","1","2","4","1","0","0","0","0","0","0","0","0","0","0","0"
"606513","24","24","2","2402","241","9","6","2.02659151208036","2469.42985114147","0","0","3","3","1","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0"
"606514","24","24","3","2403","241","9","6","1.12258028757884","1540.84768329106","0","0","3","6","1","2","1","1","2","0","0","0","0","0","0","0","0","0","0","0"
"606515","24","24","3","2403","241","9","6","2.02659151208036","3138.44499438696","0","0","2","2","1","2","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"606518","24","24","3","2403","241","9","6","1.23411090178383","1753.54333723238","0","2","3","6","1","2","1","1","2","0","0","0","0","0","0","0","0","0","0","0"
"606526","24","24","3","2403","241","9","6","2.30025039125803","3051.80998790166","0","0","3","6","1","2","1","1","4","0","0","0","0","0","0","0","0","0","0","0"
"606527","24","24","3","2403","241","9","6","2.23427799565585","3095.35315402065","1","3","2","2","1","1","3","2","5","0","0","0","0","0","0","0","0","0","0","0"
"606528","24","24","2","2402","241","9","6","1.98611003457722","2635.0307182339","0","0","3","6","1","1","3","1","3","0","0","0","0","0","0","0","0","0","0","0"
"606531","24","24","3","2403","241","9","6","2.02659151208036","2777.17266621985","0","0","3","6","1","1","1","1","5","0","0","0","0","0","0","0","0","0","0","0"
"606701","24","24","3","2403","241","9","5","1.14673137543766","1397.3080775609","1","1","3","3","1","1","3","1","2","0","0","0","0","0","0","0","0","0","0","0"
"606703","24","24","3","2403","241","9","5","1.13136599265716","1552.90689497133","0","0","3","6","1","1","2","1","4","0","0","0","0","0","0","0","0","0","0","0"
"606706","24","24","3","2403","241","9","5",".680825885901295","903.271768374409","0","0","3","6","1","2","2","1","2","0","0","0","0","0","0","0","0","0","0","0"
"606713","24","24","2","2402","241","9","5",".804781880476533","1143.51141570433","0","0","3","6","1","1","3","1","3","0","0","0","0","0","0","0","0","0","0","0"
"606714","24","24","3","2403","241","9","5",".700060273222864","951.308205023721","1","3","2","5","1","2","2","2","4","0","0","2","0","2","0","0","0","0","0","0"
"606715","24","24","3","2403","241","9","5","2.28320606176643","4920.03439294594","0","0","1","1","1","2","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"606717","24","24","3","2403","241","9","5",".698209761513678","1054.8517871149","1","1","2","5","1","1","2","4","2","0","0","0","1","1","0","0","0","0","0","0"
"606719","24","24","3","2403","241","9","5",".572996965645745","785.215718773412","0","2","3","6","1","1","3","1","1","0","0","0","0","0","0","0","0","0","0","0"
"606720","24","24","3","2403","241","9","5","1.14599393129149","1621.70809372775","0","0","2","5","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"606721","24","24","3","2403","241","9","5","1.72009706315648","2337.43080732856","0","0","2","5","1","1","3","1","6","0","0","0","0","0","0","0","0","0","0","0"
"606723","24","24","3","2403","241","9","5",".68263032397023","1004.62358329946","0","0","2","5","1","1","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"606725","24","24","3","2403","241","9","5","1.30074214419588","1584.97233427063","1","1","3","3","1","1","5","1","6","0","0","0","0","0","0","0","0","0","0","0"
"606726","24","24","3","2403","241","9","5",".642069467811544","912.313987092946","0","0","3","6","1","2","2","1","3","0","0","0","0","0","0","0","0","0","0","0"
"606727","24","24","3","2403","241","9","5","2.04247765770389","2775.51209327483","1","1","2","5","1","2","3","2","6","0","0","0","0","0","0","0","0","0","0","0"
"606729","24","24","2","2402","241","9","5",".68263032397023","831.794512736325","1","3","3","3","1","1","4","4","3","0","0","0","0","3","0","0","0","0","0","0"
"606730","24","24","3","2403","241","9","5","1.36165177180259","2057.1766309887","0","0","2","5","1","2","2","2","4","0","0","0","0","0","0","0","0","0","0","0"
"606731","24","24","3","2403","241","9","5","1.19709010060409","1458.67088227519","0","0","3","3","1","2","3","1","2","0","0","0","0","0","0","0","0","0","0","0"
"606733","24","24","3","2403","241","9","5","1.28413893562309","1870.49490679127","0","0","2","2","1","2","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"606801","24","24","3","2403","241","9","6",".663991849543064","929.943985367525","0","0","2","5","1","1","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"606802","24","24","3","2403","241","9","6","1.48111716066145","2032.9734727571","0","0","3","6","1","1","3","4","3","0","0","0","0","0","0","0","0","0","0","0"
"606806","24","24","3","2403","241","9","6","1.48209215556745","2569.44763909275","0","2","2","2","1","2","2","4","6","0","0","0","0","0","0","0","0","0","0","0"
"606810","24","24","3","2403","241","9","6","1.99185465940469","2759.50155456336","0","0","2","2","1","1","3","1","3","0","0","0","0","0","0","0","0","0","0","0"
"606812","24","24","3","2403","241","9","6","1.48209215556745","2014.00719641144","0","0","2","5","1","1","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"606817","24","24","3","2403","241","9","6","3.21912752190613","4737.57363626333","0","2","2","5","1","1","4","4","5","0","0","0","0","0","0","0","0","0","0","0"
"606822","24","24","3","2403","241","9","6",".736024435556573","1010.2631935743","0","0","3","6","1","1","3","1","2","0","0","0","0","0","0","0","0","0","0","0"
